timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/22 11:33:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:34:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:35:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:36:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:37:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:38:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:39:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:40:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:41:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:42:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:43:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:44:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:45:50.935, 0, NVIDIA A100-SXM4-40GB, 6 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:46:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:47:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:48:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:49:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:50:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:51:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:52:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:53:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:54:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:55:50.935, 0, NVIDIA A100-SXM4-40GB, 2 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:56:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:57:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:58:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:59:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:00:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:01:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:02:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:03:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:04:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:05:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:06:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:07:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:08:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:09:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:10:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:11:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:12:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:13:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:14:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:15:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:16:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:17:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:18:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:19:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:20:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:21:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:22:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:23:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:24:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:25:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:26:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:27:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:28:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:29:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:30:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
