timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/22 13:46:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1167 MiB, 40960 MiB
2026/01/22 13:47:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 848 MiB, 40960 MiB
2026/01/22 13:48:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1098 MiB, 40960 MiB
2026/01/22 13:49:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1258 MiB, 40960 MiB
2026/01/22 13:50:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 965 MiB, 40960 MiB
2026/01/22 13:51:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 721 MiB, 40960 MiB
2026/01/22 13:52:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 927 MiB, 40960 MiB
2026/01/22 13:53:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 810 MiB, 40960 MiB
2026/01/22 13:54:08.376, 0, NVIDIA A100-SXM4-40GB, 2 %, 2 %, 951 MiB, 40960 MiB
2026/01/22 13:55:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 930 MiB, 40960 MiB
2026/01/22 13:56:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1025 MiB, 40960 MiB
2026/01/22 13:57:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 897 MiB, 40960 MiB
2026/01/22 13:58:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1217 MiB, 40960 MiB
2026/01/22 13:59:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 967 MiB, 40960 MiB
2026/01/22 14:00:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 989 MiB, 40960 MiB
2026/01/22 14:01:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1102 MiB, 40960 MiB
2026/01/22 14:02:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1023 MiB, 40960 MiB
2026/01/22 14:03:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 985 MiB, 40960 MiB
2026/01/22 14:04:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1227 MiB, 40960 MiB
2026/01/22 14:05:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 975 MiB, 40960 MiB
2026/01/22 14:06:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 826 MiB, 40960 MiB
2026/01/22 14:07:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1226 MiB, 40960 MiB
2026/01/22 14:08:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 774 MiB, 40960 MiB
2026/01/22 14:09:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 944 MiB, 40960 MiB
2026/01/22 14:10:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 799 MiB, 40960 MiB
2026/01/22 14:11:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1048 MiB, 40960 MiB
2026/01/22 14:12:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1024 MiB, 40960 MiB
2026/01/22 14:13:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 1 %, 586 MiB, 40960 MiB
2026/01/22 14:14:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 913 MiB, 40960 MiB
2026/01/22 14:15:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 960 MiB, 40960 MiB
2026/01/22 14:16:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 860 MiB, 40960 MiB
2026/01/22 14:17:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1066 MiB, 40960 MiB
2026/01/22 14:18:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 903 MiB, 40960 MiB
2026/01/22 14:19:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 983 MiB, 40960 MiB
2026/01/22 14:20:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 969 MiB, 40960 MiB
2026/01/22 14:21:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1105 MiB, 40960 MiB
2026/01/22 14:22:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 872 MiB, 40960 MiB
2026/01/22 14:23:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1289 MiB, 40960 MiB
2026/01/22 14:24:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 915 MiB, 40960 MiB
2026/01/22 14:25:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 1010 MiB, 40960 MiB
2026/01/22 14:26:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1210 MiB, 40960 MiB
2026/01/22 14:27:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1045 MiB, 40960 MiB
2026/01/22 14:28:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 904 MiB, 40960 MiB
2026/01/22 14:29:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 725 MiB, 40960 MiB
2026/01/22 14:30:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1040 MiB, 40960 MiB
2026/01/22 14:31:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1113 MiB, 40960 MiB
2026/01/22 14:32:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 793 MiB, 40960 MiB
2026/01/22 14:33:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 950 MiB, 40960 MiB
2026/01/22 14:34:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 942 MiB, 40960 MiB
2026/01/22 14:35:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1104 MiB, 40960 MiB
2026/01/22 14:36:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1138 MiB, 40960 MiB
2026/01/22 14:37:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 871 MiB, 40960 MiB
2026/01/22 14:38:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1115 MiB, 40960 MiB
2026/01/22 14:39:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 675 MiB, 40960 MiB
2026/01/22 14:40:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 763 MiB, 40960 MiB
2026/01/22 14:41:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 729 MiB, 40960 MiB
2026/01/22 14:42:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 966 MiB, 40960 MiB
2026/01/22 14:43:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1081 MiB, 40960 MiB
2026/01/22 14:44:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1272 MiB, 40960 MiB
2026/01/22 14:45:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 957 MiB, 40960 MiB
2026/01/22 14:46:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1028 MiB, 40960 MiB
2026/01/22 14:47:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 887 MiB, 40960 MiB
2026/01/22 14:48:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 874 MiB, 40960 MiB
2026/01/22 14:49:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 902 MiB, 40960 MiB
2026/01/22 14:50:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1117 MiB, 40960 MiB
2026/01/22 14:51:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1076 MiB, 40960 MiB
2026/01/22 14:52:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1183 MiB, 40960 MiB
2026/01/22 14:53:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 940 MiB, 40960 MiB
2026/01/22 14:54:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 825 MiB, 40960 MiB
2026/01/22 14:55:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1061 MiB, 40960 MiB
2026/01/22 14:56:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 873 MiB, 40960 MiB
2026/01/22 14:57:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 743 MiB, 40960 MiB
2026/01/22 14:58:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 3 %, 1111 MiB, 40960 MiB
2026/01/22 14:59:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 928 MiB, 40960 MiB
2026/01/22 15:00:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1105 MiB, 40960 MiB
2026/01/22 15:01:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1084 MiB, 40960 MiB
2026/01/22 15:02:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1122 MiB, 40960 MiB
2026/01/22 15:03:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1055 MiB, 40960 MiB
2026/01/22 15:04:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 844 MiB, 40960 MiB
2026/01/22 15:05:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 865 MiB, 40960 MiB
2026/01/22 15:06:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1103 MiB, 40960 MiB
2026/01/22 15:07:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1145 MiB, 40960 MiB
2026/01/22 15:08:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 3 %, 1077 MiB, 40960 MiB
2026/01/22 15:09:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 718 MiB, 40960 MiB
2026/01/22 15:10:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1028 MiB, 40960 MiB
2026/01/22 15:11:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1085 MiB, 40960 MiB
2026/01/22 15:12:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 857 MiB, 40960 MiB
2026/01/22 15:13:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1104 MiB, 40960 MiB
2026/01/22 15:14:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1100 MiB, 40960 MiB
2026/01/22 15:15:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 944 MiB, 40960 MiB
2026/01/22 15:16:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 761 MiB, 40960 MiB
2026/01/22 15:17:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 952 MiB, 40960 MiB
2026/01/22 15:18:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 714 MiB, 40960 MiB
2026/01/22 15:19:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 940 MiB, 40960 MiB
2026/01/22 15:20:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1040 MiB, 40960 MiB
2026/01/22 15:21:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 3 %, 1310 MiB, 40960 MiB
2026/01/22 15:22:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1090 MiB, 40960 MiB
2026/01/22 15:23:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1142 MiB, 40960 MiB
2026/01/22 15:24:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1302 MiB, 40960 MiB
2026/01/22 15:25:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1056 MiB, 40960 MiB
2026/01/22 15:26:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1026 MiB, 40960 MiB
2026/01/22 15:27:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 880 MiB, 40960 MiB
2026/01/22 15:28:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 678 MiB, 40960 MiB
2026/01/22 15:29:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 991 MiB, 40960 MiB
2026/01/22 15:30:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1194 MiB, 40960 MiB
2026/01/22 15:31:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1061 MiB, 40960 MiB
2026/01/22 15:32:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1137 MiB, 40960 MiB
2026/01/22 15:33:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1131 MiB, 40960 MiB
2026/01/22 15:34:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1148 MiB, 40960 MiB
2026/01/22 15:35:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1183 MiB, 40960 MiB
2026/01/22 15:36:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 984 MiB, 40960 MiB
2026/01/22 15:37:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 724 MiB, 40960 MiB
2026/01/22 15:38:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 949 MiB, 40960 MiB
2026/01/22 15:39:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1051 MiB, 40960 MiB
2026/01/22 15:40:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1252 MiB, 40960 MiB
2026/01/22 15:41:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1105 MiB, 40960 MiB
2026/01/22 15:42:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 779 MiB, 40960 MiB
2026/01/22 15:43:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 659 MiB, 40960 MiB
2026/01/22 15:44:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 873 MiB, 40960 MiB
2026/01/22 15:45:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 952 MiB, 40960 MiB
2026/01/22 15:46:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1145 MiB, 40960 MiB
2026/01/22 15:47:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 880 MiB, 40960 MiB
2026/01/22 15:48:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 993 MiB, 40960 MiB
2026/01/22 15:49:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 951 MiB, 40960 MiB
2026/01/22 15:50:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 964 MiB, 40960 MiB
2026/01/22 15:51:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 732 MiB, 40960 MiB
2026/01/22 15:52:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 807 MiB, 40960 MiB
2026/01/22 15:53:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1020 MiB, 40960 MiB
2026/01/22 15:54:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1090 MiB, 40960 MiB
2026/01/22 15:55:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 992 MiB, 40960 MiB
2026/01/22 15:56:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 842 MiB, 40960 MiB
2026/01/22 15:57:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 620 MiB, 40960 MiB
2026/01/22 15:58:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 701 MiB, 40960 MiB
2026/01/22 15:59:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1075 MiB, 40960 MiB
2026/01/22 16:00:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 958 MiB, 40960 MiB
2026/01/22 16:01:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 902 MiB, 40960 MiB
2026/01/22 16:02:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1070 MiB, 40960 MiB
2026/01/22 16:03:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1096 MiB, 40960 MiB
2026/01/22 16:04:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1231 MiB, 40960 MiB
2026/01/22 16:05:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 833 MiB, 40960 MiB
2026/01/22 16:06:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1016 MiB, 40960 MiB
2026/01/22 16:07:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1155 MiB, 40960 MiB
2026/01/22 16:08:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 802 MiB, 40960 MiB
2026/01/22 16:09:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1227 MiB, 40960 MiB
2026/01/22 16:10:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 833 MiB, 40960 MiB
2026/01/22 16:11:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 803 MiB, 40960 MiB
2026/01/22 16:12:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1044 MiB, 40960 MiB
2026/01/22 16:13:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1040 MiB, 40960 MiB
2026/01/22 16:14:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 1002 MiB, 40960 MiB
2026/01/22 16:15:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1139 MiB, 40960 MiB
2026/01/22 16:16:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1114 MiB, 40960 MiB
2026/01/22 16:17:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 888 MiB, 40960 MiB
2026/01/22 16:18:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1118 MiB, 40960 MiB
2026/01/22 16:19:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 841 MiB, 40960 MiB
2026/01/22 16:20:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1164 MiB, 40960 MiB
2026/01/22 16:21:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 788 MiB, 40960 MiB
2026/01/22 16:22:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 944 MiB, 40960 MiB
2026/01/22 16:23:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 805 MiB, 40960 MiB
2026/01/22 16:24:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1094 MiB, 40960 MiB
2026/01/22 16:25:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 847 MiB, 40960 MiB
2026/01/22 16:26:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1047 MiB, 40960 MiB
2026/01/22 16:27:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 947 MiB, 40960 MiB
2026/01/22 16:28:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1026 MiB, 40960 MiB
2026/01/22 16:29:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1021 MiB, 40960 MiB
2026/01/22 16:30:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 889 MiB, 40960 MiB
2026/01/22 16:31:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 938 MiB, 40960 MiB
2026/01/22 16:32:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1063 MiB, 40960 MiB
2026/01/22 16:33:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1202 MiB, 40960 MiB
2026/01/22 16:34:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 892 MiB, 40960 MiB
2026/01/22 16:35:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1018 MiB, 40960 MiB
2026/01/22 16:36:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1190 MiB, 40960 MiB
2026/01/22 16:37:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 955 MiB, 40960 MiB
2026/01/22 16:38:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1028 MiB, 40960 MiB
2026/01/22 16:39:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1055 MiB, 40960 MiB
2026/01/22 16:40:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 984 MiB, 40960 MiB
2026/01/22 16:41:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 855 MiB, 40960 MiB
2026/01/22 16:42:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1018 MiB, 40960 MiB
2026/01/22 16:43:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1037 MiB, 40960 MiB
2026/01/22 16:44:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1103 MiB, 40960 MiB
2026/01/22 16:45:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 963 MiB, 40960 MiB
2026/01/22 16:46:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1024 MiB, 40960 MiB
2026/01/22 16:47:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1223 MiB, 40960 MiB
2026/01/22 16:48:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 974 MiB, 40960 MiB
2026/01/22 16:49:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1080 MiB, 40960 MiB
2026/01/22 16:50:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1032 MiB, 40960 MiB
2026/01/22 16:51:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1012 MiB, 40960 MiB
2026/01/22 16:52:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 3 %, 1234 MiB, 40960 MiB
2026/01/22 16:53:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1072 MiB, 40960 MiB
2026/01/22 16:54:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 960 MiB, 40960 MiB
2026/01/22 16:55:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 803 MiB, 40960 MiB
2026/01/22 16:56:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 792 MiB, 40960 MiB
2026/01/22 16:57:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 846 MiB, 40960 MiB
2026/01/22 16:58:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 951 MiB, 40960 MiB
2026/01/22 16:59:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 698 MiB, 40960 MiB
2026/01/22 17:00:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 987 MiB, 40960 MiB
2026/01/22 17:01:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 736 MiB, 40960 MiB
2026/01/22 17:02:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1027 MiB, 40960 MiB
2026/01/22 17:03:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1108 MiB, 40960 MiB
2026/01/22 17:04:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1033 MiB, 40960 MiB
2026/01/22 17:05:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1334 MiB, 40960 MiB
2026/01/22 17:06:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 954 MiB, 40960 MiB
2026/01/22 17:07:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1195 MiB, 40960 MiB
2026/01/22 17:08:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1131 MiB, 40960 MiB
2026/01/22 17:09:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 916 MiB, 40960 MiB
2026/01/22 17:10:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 967 MiB, 40960 MiB
2026/01/22 17:11:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1075 MiB, 40960 MiB
2026/01/22 17:12:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1229 MiB, 40960 MiB
2026/01/22 17:13:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 850 MiB, 40960 MiB
2026/01/22 17:14:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 938 MiB, 40960 MiB
2026/01/22 17:15:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1126 MiB, 40960 MiB
2026/01/22 17:16:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 962 MiB, 40960 MiB
2026/01/22 17:17:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 764 MiB, 40960 MiB
2026/01/22 17:18:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 905 MiB, 40960 MiB
2026/01/22 17:19:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 3 %, 1269 MiB, 40960 MiB
2026/01/22 17:20:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 689 MiB, 40960 MiB
2026/01/22 17:21:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 1009 MiB, 40960 MiB
2026/01/22 17:22:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 962 MiB, 40960 MiB
2026/01/22 17:23:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 1009 MiB, 40960 MiB
2026/01/22 17:24:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1082 MiB, 40960 MiB
2026/01/22 17:25:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1052 MiB, 40960 MiB
2026/01/22 17:26:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1182 MiB, 40960 MiB
2026/01/22 17:27:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 974 MiB, 40960 MiB
2026/01/22 17:28:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1139 MiB, 40960 MiB
2026/01/22 17:29:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 841 MiB, 40960 MiB
2026/01/22 17:30:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 996 MiB, 40960 MiB
2026/01/22 17:31:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1017 MiB, 40960 MiB
